source_event_id,timestamp,sim_site_id,sim_position,source_sim_sector_id,source_vendor_site_key,source_cell_uid,source_cell_id,source_cell_name,cod_state,cod_reason,target_sim_sector_id,target_vendor_site_key,target_cell_uid,action_type,delta_prs_dB,delta_tilt_deg,delta_cio_dB,is_no_op,source_sector_load,target_sector_load,source_mean_RSRP_dBm,source_mean_SINR_dB,source_qos_satisfaction_ratio,source_handover_risk_score,source_attach_rate_sector,source_active_users,target_active_users,target_traffic_volume_dl_kbyte,estimated_absorbed_load_proxy,estimated_absorbed_users_proxy,estimated_target_load_after_coc,estimated_target_users_after_coc,target_load_headroom_to_hard_limit,target_overload_safety_status,current_target_rs_power_dbm,current_target_electrical_tilt_deg,suggested_target_rs_power_dbm,suggested_target_electrical_tilt_deg,target_cell_availability,target_erab_drop_rate,ml_safety_status,model_name,rsrp_proxy_method,sinr_proxy_method,config_source,parameter_suggestion,prediction_claim,engineering_selection_allowed,engineering_selection_note,predicted_reward,ml_rank,ml_selected
2026-05-19 03:15:00|S8,19-May-2026 03:15:00,3,NORTHEAST,8,denver,501_1,1,UB-DU-11r horoolol Denver_01,degraded_kpi,high_erab_drop,13,mkm,515_3,compensate_neighbor,3,-1,0,0,0.1771,0.0236,-108.164,7.95583265222161,0.8719,0,1,1.6669,0.625,4446.34,0.52084,9.02242,0.54444,9.64742,0.8764,target_load_headroom_ok,15,4,18,3,1,0.0167,site_outage_coc_ml_advisory,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S13: +3 dB RS power, -1 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,within KPI-only COC advisory action range with target load headroom check,-0.0238625905277975,18,0
2026-05-19 03:15:00|S8,19-May-2026 03:15:00,3,NORTHEAST,8,denver,501_1,1,UB-DU-11r horoolol Denver_01,degraded_kpi,high_erab_drop,13,mkm,515_3,compensate_neighbor,6,-1,0,0,0.1771,0.0236,-108.164,7.95583265222161,0.8719,0,1,1.6669,0.625,4446.34,0.52084,9.02242,0.54444,9.64742,0.8764,target_load_headroom_ok,15,4,21,3,1,0.0167,site_outage_coc_ml_advisory,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S13: +6 dB RS power, -1 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,+6 dB is extrapolated beyond the original RF-simulation COC training action range,-0.0238625905277975,19,0
2026-05-19 03:15:00|S9,19-May-2026 03:15:00,3,NORTHEAST,9,denver,501_2,2,UB-DU-11r horoolol Denver_02,degraded_kpi,high_erab_drop,NaN,,,no_op,0,0,0,1,0.1431,0.1431,-106.1353,7.81245785192334,0.8864,0,1,3.5556,NaN,NaN,0.52084,9.02242,NaN,NaN,NaN,no_op_baseline,15,4,NaN,NaN,NaN,NaN,no_op_baseline,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"no RF parameter change",simulation-trained action-value estimate; not observed real KPI after-action,1,no-op baseline,-0.000787868766470837,1,1
2026-05-19 03:15:00|S9,19-May-2026 03:15:00,3,NORTHEAST,9,denver,501_2,2,UB-DU-11r horoolol Denver_02,degraded_kpi,high_erab_drop,14,mkm,515_1,compensate_neighbor,1,0,0,0,0.1431,0.02,-106.1353,7.81245785192334,0.8864,0,1,3.5556,0.1139,899.75,0.52084,9.02242,0.54084,9.13632,0.88,target_load_headroom_ok,15,4,16,4,1,0,site_outage_coc_ml_advisory,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S14: +1 dB RS power, +0 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,within KPI-only COC advisory action range with target load headroom check,-0.00688350747828807,2,0
2026-05-19 03:15:00|S9,19-May-2026 03:15:00,3,NORTHEAST,9,denver,501_2,2,UB-DU-11r horoolol Denver_02,degraded_kpi,high_erab_drop,10,rivercastle,684_1,compensate_neighbor,1,0,0,0,0.1431,0.0217,-106.1353,7.81245785192334,0.8864,0,1,3.5556,0.3778,3057.14,0.52084,9.02242,0.54254,9.40022,0.8783,target_load_headroom_ok,15,4,16,4,1,0.0159,site_outage_coc_ml_advisory,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S10: +1 dB RS power, +0 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,within KPI-only COC advisory action range with target load headroom check,-0.00688350747828807,3,0
2026-05-19 03:15:00|S9,19-May-2026 03:15:00,3,NORTHEAST,9,denver,501_2,2,UB-DU-11r horoolol Denver_02,degraded_kpi,high_erab_drop,13,mkm,515_3,compensate_neighbor,1,0,0,0,0.1431,0.0236,-106.1353,7.81245785192334,0.8864,0,1,3.5556,0.625,4446.34,0.52084,9.02242,0.54444,9.64742,0.8764,target_load_headroom_ok,15,4,16,4,1,0.0167,site_outage_coc_ml_advisory,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S13: +1 dB RS power, +0 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,within KPI-only COC advisory action range with target load headroom check,-0.00688350747828807,4,0
2026-05-19 03:15:00|S9,19-May-2026 03:15:00,3,NORTHEAST,9,denver,501_2,2,UB-DU-11r horoolol Denver_02,degraded_kpi,high_erab_drop,14,mkm,515_1,compensate_neighbor,1,-1,0,0,0.1431,0.02,-106.1353,7.81245785192334,0.8864,0,1,3.5556,0.1139,899.75,0.52084,9.02242,0.54084,9.13632,0.88,target_load_headroom_ok,15,4,16,3,1,0,site_outage_coc_ml_advisory,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S14: +1 dB RS power, -1 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,within KPI-only COC advisory action range with target load headroom check,-0.0113497486865485,5,0
2026-05-19 03:15:00|S9,19-May-2026 03:15:00,3,NORTHEAST,9,denver,501_2,2,UB-DU-11r horoolol Denver_02,degraded_kpi,high_erab_drop,10,rivercastle,684_1,compensate_neighbor,1,-1,0,0,0.1431,0.0217,-106.1353,7.81245785192334,0.8864,0,1,3.5556,0.3778,3057.14,0.52084,9.02242,0.54254,9.40022,0.8783,target_load_headroom_ok,15,4,16,3,1,0.0159,site_outage_coc_ml_advisory,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S10: +1 dB RS power, -1 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,within KPI-only COC advisory action range with target load headroom check,-0.0113497486865485,6,0
2026-05-19 03:15:00|S9,19-May-2026 03:15:00,3,NORTHEAST,9,denver,501_2,2,UB-DU-11r horoolol Denver_02,degraded_kpi,high_erab_drop,13,mkm,515_3,compensate_neighbor,1,-1,0,0,0.1431,0.0236,-106.1353,7.81245785192334,0.8864,0,1,3.5556,0.625,4446.34,0.52084,9.02242,0.54444,9.64742,0.8764,target_load_headroom_ok,15,4,16,3,1,0.0167,site_outage_coc_ml_advisory,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S13: +1 dB RS power, -1 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,within KPI-only COC advisory action range with target load headroom check,-0.0113497486865485,7,0
2026-05-19 03:15:00|S9,19-May-2026 03:15:00,3,NORTHEAST,9,denver,501_2,2,UB-DU-11r horoolol Denver_02,degraded_kpi,high_erab_drop,14,mkm,515_1,compensate_neighbor,3,0,0,0,0.1431,0.02,-106.1353,7.81245785192334,0.8864,0,1,3.5556,0.1139,899.75,0.52084,9.02242,0.54084,9.13632,0.88,target_load_headroom_ok,15,4,18,4,1,0,site_outage_coc_ml_advisory,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S14: +3 dB RS power, +0 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,within KPI-only COC advisory action range with target load headroom check,-0.0196629970546259,8,0
2026-05-19 03:15:00|S9,19-May-2026 03:15:00,3,NORTHEAST,9,denver,501_2,2,UB-DU-11r horoolol Denver_02,degraded_kpi,high_erab_drop,14,mkm,515_1,compensate_neighbor,6,0,0,0,0.1431,0.02,-106.1353,7.81245785192334,0.8864,0,1,3.5556,0.1139,899.75,0.52084,9.02242,0.54084,9.13632,0.88,target_load_headroom_ok,15,4,21,4,1,0,site_outage_coc_ml_advisory,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S14: +6 dB RS power, +0 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,+6 dB is extrapolated beyond the original RF-simulation COC training action range,-0.0196629970546259,9,0
2026-05-19 03:15:00|S9,19-May-2026 03:15:00,3,NORTHEAST,9,denver,501_2,2,UB-DU-11r horoolol Denver_02,degraded_kpi,high_erab_drop,10,rivercastle,684_1,compensate_neighbor,3,0,0,0,0.1431,0.0217,-106.1353,7.81245785192334,0.8864,0,1,3.5556,0.3778,3057.14,0.52084,9.02242,0.54254,9.40022,0.8783,target_load_headroom_ok,15,4,18,4,1,0.0159,site_outage_coc_ml_advisory,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S10: +3 dB RS power, +0 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,within KPI-only COC advisory action range with target load headroom check,-0.0196629970546259,10,0
2026-05-19 03:15:00|S9,19-May-2026 03:15:00,3,NORTHEAST,9,denver,501_2,2,UB-DU-11r horoolol Denver_02,degraded_kpi,high_erab_drop,10,rivercastle,684_1,compensate_neighbor,6,0,0,0,0.1431,0.0217,-106.1353,7.81245785192334,0.8864,0,1,3.5556,0.3778,3057.14,0.52084,9.02242,0.54254,9.40022,0.8783,target_load_headroom_ok,15,4,21,4,1,0.0159,site_outage_coc_ml_advisory,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S10: +6 dB RS power, +0 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,+6 dB is extrapolated beyond the original RF-simulation COC training action range,-0.0196629970546259,11,0
2026-05-19 03:15:00|S9,19-May-2026 03:15:00,3,NORTHEAST,9,denver,501_2,2,UB-DU-11r horoolol Denver_02,degraded_kpi,high_erab_drop,13,mkm,515_3,compensate_neighbor,3,0,0,0,0.1431,0.0236,-106.1353,7.81245785192334,0.8864,0,1,3.5556,0.625,4446.34,0.52084,9.02242,0.54444,9.64742,0.8764,target_load_headroom_ok,15,4,18,4,1,0.0167,site_outage_coc_ml_advisory,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S13: +3 dB RS power, +0 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,within KPI-only COC advisory action range with target load headroom check,-0.0196629970546259,12,0
2026-05-19 03:15:00|S9,19-May-2026 03:15:00,3,NORTHEAST,9,denver,501_2,2,UB-DU-11r horoolol Denver_02,degraded_kpi,high_erab_drop,13,mkm,515_3,compensate_neighbor,6,0,0,0,0.1431,0.0236,-106.1353,7.81245785192334,0.8864,0,1,3.5556,0.625,4446.34,0.52084,9.02242,0.54444,9.64742,0.8764,target_load_headroom_ok,15,4,21,4,1,0.0167,site_outage_coc_ml_advisory,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S13: +6 dB RS power, +0 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,+6 dB is extrapolated beyond the original RF-simulation COC training action range,-0.0196629970546259,13,0
2026-05-19 03:15:00|S9,19-May-2026 03:15:00,3,NORTHEAST,9,denver,501_2,2,UB-DU-11r horoolol Denver_02,degraded_kpi,high_erab_drop,14,mkm,515_1,compensate_neighbor,3,-1,0,0,0.1431,0.02,-106.1353,7.81245785192334,0.8864,0,1,3.5556,0.1139,899.75,0.52084,9.02242,0.54084,9.13632,0.88,target_load_headroom_ok,15,4,18,3,1,0,site_outage_coc_ml_advisory,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S14: +3 dB RS power, -1 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,within KPI-only COC advisory action range with target load headroom check,-0.0237998891003299,14,0
2026-05-19 03:15:00|S9,19-May-2026 03:15:00,3,NORTHEAST,9,denver,501_2,2,UB-DU-11r horoolol Denver_02,degraded_kpi,high_erab_drop,14,mkm,515_1,compensate_neighbor,6,-1,0,0,0.1431,0.02,-106.1353,7.81245785192334,0.8864,0,1,3.5556,0.1139,899.75,0.52084,9.02242,0.54084,9.13632,0.88,target_load_headroom_ok,15,4,21,3,1,0,site_outage_coc_ml_advisory,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S14: +6 dB RS power, -1 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,+6 dB is extrapolated beyond the original RF-simulation COC training action range,-0.0237998891003299,15,0
2026-05-19 03:15:00|S9,19-May-2026 03:15:00,3,NORTHEAST,9,denver,501_2,2,UB-DU-11r horoolol Denver_02,degraded_kpi,high_erab_drop,10,rivercastle,684_1,compensate_neighbor,3,-1,0,0,0.1431,0.0217,-106.1353,7.81245785192334,0.8864,0,1,3.5556,0.3778,3057.14,0.52084,9.02242,0.54254,9.40022,0.8783,target_load_headroom_ok,15,4,18,3,1,0.0159,site_outage_coc_ml_advisory,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S10: +3 dB RS power, -1 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,within KPI-only COC advisory action range with target load headroom check,-0.0237998891003299,16,0
2026-05-19 03:15:00|S9,19-May-2026 03:15:00,3,NORTHEAST,9,denver,501_2,2,UB-DU-11r horoolol Denver_02,degraded_kpi,high_erab_drop,10,rivercastle,684_1,compensate_neighbor,6,-1,0,0,0.1431,0.0217,-106.1353,7.81245785192334,0.8864,0,1,3.5556,0.3778,3057.14,0.52084,9.02242,0.54254,9.40022,0.8783,target_load_headroom_ok,15,4,21,3,1,0.0159,site_outage_coc_ml_advisory,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S10: +6 dB RS power, -1 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,+6 dB is extrapolated beyond the original RF-simulation COC training action range,-0.0237998891003299,17,0
2026-05-19 03:15:00|S9,19-May-2026 03:15:00,3,NORTHEAST,9,denver,501_2,2,UB-DU-11r horoolol Denver_02,degraded_kpi,high_erab_drop,13,mkm,515_3,compensate_neighbor,3,-1,0,0,0.1431,0.0236,-106.1353,7.81245785192334,0.8864,0,1,3.5556,0.625,4446.34,0.52084,9.02242,0.54444,9.64742,0.8764,target_load_headroom_ok,15,4,18,3,1,0.0167,site_outage_coc_ml_advisory,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S13: +3 dB RS power, -1 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,within KPI-only COC advisory action range with target load headroom check,-0.0237998891003299,18,0
2026-05-19 03:15:00|S9,19-May-2026 03:15:00,3,NORTHEAST,9,denver,501_2,2,UB-DU-11r horoolol Denver_02,degraded_kpi,high_erab_drop,13,mkm,515_3,compensate_neighbor,6,-1,0,0,0.1431,0.0236,-106.1353,7.81245785192334,0.8864,0,1,3.5556,0.625,4446.34,0.52084,9.02242,0.54444,9.64742,0.8764,target_load_headroom_ok,15,4,21,3,1,0.0167,site_outage_coc_ml_advisory,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S13: +6 dB RS power, -1 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,+6 dB is extrapolated beyond the original RF-simulation COC training action range,-0.0237998891003299,19,0
2026-05-19 03:15:00|S15,19-May-2026 03:15:00,5,SOUTH,15,mkm,515_2,2,UB-DU-64r delguur MKM_02,degraded_kpi,high_erab_drop,NaN,,,no_op,0,0,0,1,0.081,0.081,-107.0093,7.79354643695236,0.8921,0,1,0.7439,NaN,NaN,0.52084,9.02242,NaN,NaN,NaN,no_op_baseline,15,4,NaN,NaN,NaN,NaN,no_op_baseline,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"no RF parameter change",simulation-trained action-value estimate; not observed real KPI after-action,1,no-op baseline,-0.000787868766470837,1,1
2026-05-19 03:15:00|S15,19-May-2026 03:15:00,5,SOUTH,15,mkm,515_2,2,UB-DU-64r delguur MKM_02,degraded_kpi,high_erab_drop,10,rivercastle,684_1,compensate_neighbor,1,0,0,0,0.081,0.0217,-107.0093,7.79354643695236,0.8921,0,1,0.7439,0.3778,3057.14,0.52084,9.02242,0.54254,9.40022,0.8783,target_load_headroom_ok,15,4,16,4,1,0.0159,candidate_for_manual_review,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S10: +1 dB RS power, +0 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,within KPI-only COC advisory action range with target load headroom check,-0.00688350747828807,2,0
2026-05-19 03:15:00|S15,19-May-2026 03:15:00,5,SOUTH,15,mkm,515_2,2,UB-DU-64r delguur MKM_02,degraded_kpi,high_erab_drop,2,gemtel,683_3,compensate_neighbor,1,0,0,0,0.081,0.0237,-107.0093,7.79354643695236,0.8921,0,1,0.7439,0.8639,5797.27,0.52084,9.02242,0.54454,9.88632,0.8763,target_load_headroom_ok,15,4,16,4,1,0.0114,candidate_for_manual_review,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S2: +1 dB RS power, +0 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,within KPI-only COC advisory action range with target load headroom check,-0.00688350747828807,3,0
2026-05-19 03:15:00|S15,19-May-2026 03:15:00,5,SOUTH,15,mkm,515_2,2,UB-DU-64r delguur MKM_02,degraded_kpi,high_erab_drop,12,rivercastle,684_3,compensate_neighbor,1,0,0,0,0.081,0.0263,-107.0093,7.79354643695236,0.8921,0,1,0.7439,0.3556,27393.97,0.52084,9.02242,0.54714,9.37802,0.8737,target_load_headroom_ok,15,4,16,4,1,0,candidate_for_manual_review,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S12: +1 dB RS power, +0 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,within KPI-only COC advisory action range with target load headroom check,-0.00688350747828807,4,0
2026-05-19 03:15:00|S15,19-May-2026 03:15:00,5,SOUTH,15,mkm,515_2,2,UB-DU-64r delguur MKM_02,degraded_kpi,high_erab_drop,12,rivercastle,684_3,compensate_neighbor,1,-1,0,0,0.081,0.0263,-107.0093,7.79354643695236,0.8921,0,1,0.7439,0.3556,27393.97,0.52084,9.02242,0.54714,9.37802,0.8737,target_load_headroom_ok,15,4,16,3,1,0,candidate_for_manual_review,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S12: +1 dB RS power, -1 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,within KPI-only COC advisory action range with target load headroom check,-0.0113144932965086,5,0
2026-05-19 03:15:00|S15,19-May-2026 03:15:00,5,SOUTH,15,mkm,515_2,2,UB-DU-64r delguur MKM_02,degraded_kpi,high_erab_drop,10,rivercastle,684_1,compensate_neighbor,1,-1,0,0,0.081,0.0217,-107.0093,7.79354643695236,0.8921,0,1,0.7439,0.3778,3057.14,0.52084,9.02242,0.54254,9.40022,0.8783,target_load_headroom_ok,15,4,16,3,1,0.0159,candidate_for_manual_review,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S10: +1 dB RS power, -1 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,within KPI-only COC advisory action range with target load headroom check,-0.0113497486865485,6,0
2026-05-19 03:15:00|S15,19-May-2026 03:15:00,5,SOUTH,15,mkm,515_2,2,UB-DU-64r delguur MKM_02,degraded_kpi,high_erab_drop,2,gemtel,683_3,compensate_neighbor,1,-1,0,0,0.081,0.0237,-107.0093,7.79354643695236,0.8921,0,1,0.7439,0.8639,5797.27,0.52084,9.02242,0.54454,9.88632,0.8763,target_load_headroom_ok,15,4,16,3,1,0.0114,candidate_for_manual_review,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S2: +1 dB RS power, -1 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,within KPI-only COC advisory action range with target load headroom check,-0.0113497486865485,7,0
2026-05-19 03:15:00|S15,19-May-2026 03:15:00,5,SOUTH,15,mkm,515_2,2,UB-DU-64r delguur MKM_02,degraded_kpi,high_erab_drop,10,rivercastle,684_1,compensate_neighbor,3,0,0,0,0.081,0.0217,-107.0093,7.79354643695236,0.8921,0,1,0.7439,0.3778,3057.14,0.52084,9.02242,0.54254,9.40022,0.8783,target_load_headroom_ok,15,4,18,4,1,0.0159,candidate_for_manual_review,LSBoost,RSSI_minus_20dB_planning_proxy,KPI_quality_proxy_from_RSSI_setup_drop_BLER,assumed_not_vendor_verified,"ML-ranked COC target S10: +3 dB RS power, +0 deg electrical tilt",simulation-trained action-value estimate; not observed real KPI after-action,1,within KPI-only COC advisory action range with target load headroom check,-0.0196799679273322,8,0
